replica	analysis	section	series	kind	coordinate	coordinate_y	value	unit	coordinate_unit	source
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.12		1.8228097	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.14		1.8323028	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.16		1.8210579	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.18		1.8286905	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.2		1.8321457	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.22		1.8000772	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.24		1.7972402	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.26		1.7587915	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.28		1.7757152	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.3		1.7834975	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.32		1.7864082	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.34		1.8063463	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.36		1.7888964	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.38		1.7924243	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.4		1.7782845	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.42		1.7697662	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.44		1.7671474	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.46		1.733263	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.48		1.741167	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.5		1.6999058	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.52		1.6506709	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.54		1.6383707	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.56		1.6229022	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.58		1.6396093	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.6		1.6269477	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.62		1.617944	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.64		1.5833795	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.66		1.5916668	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.68		1.585562	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.7		1.6179245	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.72		1.6302388	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.74		1.6523743	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.76		1.6235733	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.78		1.6249618	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.8		1.5994496	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.82		1.6173571	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.84		1.6135977	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.86		1.6506143	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.88		1.6591472	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.9		1.6712047	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.92		1.6284592	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.94		1.6432224	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.96		1.6625881	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	3.98		1.6866036	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4		1.6536429	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.02		1.652288	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.04		1.6531802	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.06		1.6820309	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.08		1.6957841	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.1		1.6651158	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.12		1.6599423	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.14		1.6637336	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.16		1.6615912	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.18		1.6334004	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.2		1.6347734	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.22		1.6563566	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.24		1.6427381	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.26		1.6197578	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.28		1.586373	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.3		1.538987	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.32		1.5401216	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.34		1.5326928	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.36		1.5355613	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.38		1.5278199	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.4		1.5171981	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.42		1.4968632	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.44		1.4797703	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.46		1.4946651	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.48		1.4978959	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.5		1.5284914	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.52		1.5457003	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.54		1.5573202	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.56		1.5700638	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.58		1.5540881	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.6		1.5440936	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.62		1.5635207	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.64		1.5775592	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.66		1.6300289	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.68		1.6413079	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.7		1.6406145	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.72		1.6041836	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.74		1.6117738	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.76		1.5985395	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.78		1.6131564	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.8		1.6468751	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.82		1.6578101	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.84		1.6923396	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.86		1.6986051	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.88		1.6838604	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.9		1.6530073	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.92		1.673433	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.94		1.6926438	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.96		1.6722993	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	4.98		1.6743638	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5		1.6702804	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.02		1.6633198	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.04		1.6708828	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.06		1.6604655	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.08		1.6699005	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.1		1.653294	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.12		1.6889917	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.14		1.6975773	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.16		1.6856373	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.18		1.7111378	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.2		1.7464691	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.22		1.7405279	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.24		1.7432686	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.26		1.7741801	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.28		1.7568083	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.3		1.7516229	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.32		1.7669747	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.34		1.7672377	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.36		1.7761621	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.38		1.8239556	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.4		1.8276431	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.42		1.804113	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.44		1.812513	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.46		1.819602	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.48		1.7889061	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.5		1.7964208	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.52		1.8039577	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.54		1.7967719	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.56		1.7961655	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.58		1.7882669	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.6		1.737625	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.62		1.7548057	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.64		1.7752633	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.66		1.7835993	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.68		1.7677538	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.7		1.7622238	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.72		1.7710226	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.74		1.7772883	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.76		1.7787913	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.78		1.7919576	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.8		1.784164	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.82		1.8079367	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.84		1.8335715	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.86		1.7989307	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.88		1.8010613	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.9		1.795749	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.92		1.8181276	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.94		1.8193953	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.96		1.8283877	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.98		1.8263687	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rmsd.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0		18.232464	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.02		18.242184	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.04		18.203909	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.06		18.222919	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.08		18.268669	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.1		18.218663	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.12		18.242095	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.14		18.215612	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.16		18.241008	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.18		18.237673	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.2		18.215658	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.22		18.208728	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
SYNTHETIC_replica_1	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.24		18.232558	angstrom	time (ns)	raw/SYNTHETIC_replica_1/rg.dat
